Run # 0
Generation #, Average Fitness, BestFitness, CorrectBits # 
15,0.6775823968166055,0.9902015553687539,11
16,0.5789445341805404,0.9707148964761729,9
17,0.5361924313580793,0.9707148964761729,13
18,0.6679407909288546,0.9707148964761729,12
19,0.6531568244683633,0.977598389822384,11
Run # 7
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.08532332609887595,0.9606047890275816,9
1,0.4621676310576932,0.9800680753216028,14
2,0.7006817858528012,0.9611936192592356,12
3,0.6833866526035571,0.9994088792234183,14
4,0.775917330949135,0.9993326284864009,13
5,0.7138753613189236,0.9993326284864009,13
6,0.7910979246890323,0.9812018899591848,14
7,0.6749472755067089,0.960972769865322,17
8,0.7111931624445572,0.9695085197151183,12
9,0.5849837865868028,0.9422581583273183,11
10,0.6530644366355716,0.9609359660733996,11
11,0.6739003614963122,0.9515010999959446,13
12,0.7347485963707842,0.9655278033713328,12
13,0.6432227827200137,0.9655278033713328,13
14,0.7552376430897497,0.9895306253500306,7
15,0.5970603441393728,0.9991801427197239,13
16,0.7036355439058593,0.9991801427197239,9
17,0.652688223848075,0.9991896724666084,15
18,0.6963885267963684,0.9955837522579755,13
19,0.7087956357304462,0.9655278033713328,13
Run # 8
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.07040436710759405,0.7122361930046247,14
1,0.3974677574129315,0.8819228600538948,13
2,0.569578911721217,0.9790570715531666,14
3,0.6365344734803103,0.9772246840653009,11
4,0.6558147691533553,0.9791319285195971,12
5,0.6669759818655012,0.9922641532427458,11
6,0.6333373048986158,0.9529703507186281,13
7,0.6322699011019522,0.9910336987887629,12
8,0.6790142975015668,0.9958877565770695,13
9,0.6024205260599812,0.997361460240249,10
10,0.6477599381009594,0.997361460240249,13
11,0.6706391871584859,0.9975517584455201,14
12,0.7680643488946448,0.9975517584455201,10
13,0.8577375914389939,0.9975517584455201,13
14,0.7857415110618304,0.9615157731750075,12
15,0.7253523373634444,0.9615157731750075,13
16,0.6656635030975944,0.9570877876640947,16
17,0.6331636654250556,0.9793378117383218,14
18,0.7016594221904071,0.9793378117383218,14
19,0.6978356763319206,0.9793378117383218,14
Run # 9
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.05685683150556549,0.49888189134932254,12
1,0.22647119012271177,0.5683714223293561,8
2,0.3031256555382278,0.9909107289034018,13
3,0.5086674330586813,0.9981704533186162,15
4,0.6543295304453621,0.9910431585795643,14
5,0.698197535146268,0.9995423306130258,12
6,0.6808123579513157,0.9995423306130258,12
7,0.7816910529396639,0.9989323980109919,13
8,0.8133473038320178,0.9995423306130258,13
9,0.7432819759295797,0.9989895649593774,14
10,0.7485936968409617,0.9987894935208086,9
11,0.7383966492461468,0.9991134367819203,12
12,0.7134444914853616,0.9991134367819203,12
13,0.8269733954850985,0.9987894935208086,14
14,0.8810118883287807,0.996381941786584,13
15,0.7533219640465614,0.9963629305828261,9
16,0.7309361261163075,0.9988085463897088,11
17,0.6528555649788683,0.9921883932849855,11
18,0.6367302387221225,0.9945488642110992,12
19,0.6428141810110264,0.9719133287024337,11
