Run # 0
Generation #, Average Fitness, BestFitness, CorrectBits # 
12,0.7562072705167485,0.9789635075883102,11
13,0.7217144961710241,0.9981894955592894,12
14,0.7104970283911844,0.9981894955592894,13
15,0.5803261179091063,0.9822336548027972,13
16,0.6769104759535546,0.9608071627914918,12
17,0.5909968342010031,0.9608071627914918,15
18,0.6875132800759913,0.9613961046642665,11
19,0.6743083538128266,0.9614053094584064,11
20,0.6192970368135425,0.9614053094584064,11
21,0.7492942886249276,0.9612120254371657,13
22,0.6480380507117387,0.9602185456406506,14
23,0.6554199360438403,0.9599795126416989,15
24,0.6081429617593559,0.9609635687984097,14
25,0.6237781791713558,0.9608071627914918,13
26,0.6695252208371443,0.9606599780673185,13
27,0.7280007851818534,0.9894456071080439,11
28,0.6590373182023967,0.9613040610851855,12
29,0.6747305549364856,0.9894644994825531,13
Run # 5
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.15574786833452145,0.9103479017236668,15
1,0.5377119779813627,0.9847044700475871,11
2,0.41600956437612935,0.9847044700475871,14
3,0.45654516089481095,0.9457079464828654,11
4,0.5403545425552506,0.9946342769980305,13
5,0.631248143129348,0.9950994179988286,14
6,0.6164800559949414,0.9950994179988286,11
7,0.7072238324108524,0.9993612218991841,14
8,0.6854952069992567,0.9562813428983422,16
9,0.6067051604681164,0.9556036695801371,10
10,0.6756211768226825,0.9568402906834232,12
11,0.6746711894788936,0.9644379960775633,16
12,0.7010135771235716,0.965620210844747,12
13,0.6957883121588384,0.9687668048556025,15
14,0.6346231287640131,0.9698331806491917,11
15,0.7443239392339959,0.9698795687693254,11
16,0.7073675029756626,0.9697311338136192,10
17,0.6209385782606315,0.9695827193036947,11
18,0.6778495699440026,0.9791225711171018,13
19,0.6799630022486556,0.9673867221657068,9
20,0.7695559744957237,0.96737746584642,11
21,0.7134390192602855,0.9593086677678555,10
22,0.7332936093081311,0.9881899925979278,10
23,0.7041653188784534,0.988227734514336,12
24,0.7669552389625639,0.9881616870119665,12
25,0.6984545126247301,0.9895022852055433,12
26,0.800680040844269,0.9895778605475489,15
27,0.6481947706711201,0.9992754438697098,9
28,0.7428656214252699,0.9962488702158703,15
29,0.783461633081224,0.9978848589383781,10
Run # 6
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.14436876446350883,0.8016333440715365,10
1,0.49291696896812265,0.9508355900024993,14
2,0.5014263462185845,0.950325345772202,12
3,0.5585532098072516,0.9887751381090325,10
4,0.5694548485580497,0.9887751381090325,14
5,0.6321688707122511,0.998494215877807,15
6,0.6216166568111754,0.9996185957503951,16
7,0.6106705046744522,0.993069424383194,12
8,0.5588530253694332,0.9875674382429924,12
9,0.6157006963441585,0.9875674382429924,9
10,0.6454150904297428,0.9875674382429924,15
11,0.7425525369100459,0.9950044753673342,14
12,0.7379655018987281,0.9934675401353877,10
13,0.717539605945555,0.9993993475949423,15
14,0.6648248566350133,0.9998569580608216,12
15,0.6545777099078349,0.9998569580608216,9
16,0.7395072938577864,0.9998569580608216,12
17,0.7109834794453092,0.9998569580608216,11
18,0.6809785214313595,0.995080428820282,9
19,0.6114971705809011,0.995080428820282,11
20,0.5241112177553829,0.9828250143300463,14
21,0.6714255257501891,0.9924819921228183,12
22,0.6620513970434099,0.9951089127104018,11
23,0.69976236646324,0.9951089127104018,13
24,0.6749853546790677,0.9951089127104018,13
25,0.6861660150932363,0.9929367510436811,13
26,0.6684964392022532,0.9929367510436811,15
27,0.7315244777192665,0.9928798959246323,10
28,0.6822632143090545,0.9937709628292657,12
29,0.7755178639395066,0.9937899295165983,12
Run # 7
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.0993606063556904,0.6211388026977868,10
1,0.43520470256021176,0.9107949484007145,14
2,0.5644906426820585,0.9108037159965133,14
3,0.5674734282245415,0.9584638203722873,11
4,0.5947891229609564,0.8858656325900757,12
5,0.5746265048729244,0.8753189778071911,10
6,0.5423040559218393,0.9088591720272048,10
7,0.6136289441128981,0.9267536091462204,14
8,0.6642070255296068,0.9410204545358707,13
9,0.6942968632669214,0.9662487927821118,10
10,0.6567390298850238,0.9964294712242964,9
11,0.6933779121184603,0.9964294712242964,11
12,0.6781236381584718,0.9822242707260916,8
13,0.6565098439049724,0.9846198250855214,11
14,0.6446495261708386,0.9846198250855214,14
15,0.6697044882168337,0.9942926654562121,10
16,0.6666720278537944,0.9942926654562121,11
17,0.7245199182840525,0.9942926654562121,13
18,0.7097096129935885,0.9949000478890618,12
19,0.7179862275595782,0.9936856167677929,11
20,0.752298525574607,0.9976754698020325,14
21,0.6434976378526474,0.9970760741920565,15
22,0.8028819113760874,0.9923588605112637,11
23,0.6951473598758253,0.982477669120799,11
24,0.6948358324093457,0.9976564363869553,10
25,0.7888137030032654,0.9716809704227558,9
26,0.6241948130162479,0.9717832019056506,11
27,0.6420395070905316,0.9728990834330444,10
28,0.6577370023365202,0.9717460257009832,14
29,0.7398961821881326,0.9717460257009832,11
Run # 8
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.05174946296106868,0.5765568892941146,10
1,0.3013867778015653,0.5916037124903757,13
2,0.40074757858871846,0.8180077174448626,11
3,0.46081796250791063,0.8200476160232613,11
4,0.5244071016976575,0.8501781036726906,13
5,0.5183363857291751,0.9583720294948687,10
6,0.5858469284801889,0.9602369350129709,12
7,0.554162986497155,0.8500792216081489,10
8,0.5920192859616542,0.8129279362258399,11
9,0.5506170743802595,0.8129279362258399,12
10,0.6261924179690145,0.952285663304011,9
11,0.6207967425836574,0.8515305297696072,14
12,0.6728478107505613,0.9968953677100573,13
13,0.6380761052400798,0.9966766571952712,12
14,0.5664690397171658,0.9966766571952712,13
15,0.594503112705087,0.9676922254241567,10
16,0.5824239305744865,0.9181953847750806,11
17,0.6670303671867904,0.9777759451099696,10
18,0.7783214067684098,0.9777385626376882,10
19,0.6197012468568343,0.9769538277935353,14
20,0.7551526987179212,0.9683683441770197,10
21,0.6437962995232396,0.9684054040633396,10
22,0.7129803925997987,0.9926904000212466,11
23,0.7561008506181521,0.9926904000212466,12
24,0.7098144038632026,0.9955647547614608,14
25,0.7769820075767978,0.9955647547614608,11
26,0.6792713035586535,0.9994279427258181,12
27,0.6932678407172453,0.9927851439038532,12
28,0.6422004163910338,0.9928230437355493,10
29,0.6791109917706624,0.9928230437355493,11
Run # 9
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.10059950827533477,0.9712256932162444,10
1,0.4371628279101339,0.9762909821043751,14
2,0.5902378107259038,0.9783648887495692,11
3,0.4991458222115323,0.977187320561894,11
4,0.4858612926201611,0.9712256932162444,13
5,0.5788018022436853,0.9712256932162444,11
6,0.5467575078649192,0.9941693316858589,9
7,0.5386868903036038,0.9907972304288398,9
8,0.6706617215358326,0.9907972304288398,9
9,0.645593158549256,0.991743408658007,10
10,0.7136124358466092,0.9907972304288398,13
11,0.692861994357717,0.9808925507692061,12
12,0.6978697299050338,0.986229199673698,8
13,0.6320439604155246,0.9862668741838782,10
14,0.6178355111869434,0.963653651493971,14
15,0.6912201148341487,0.963653651493971,13
16,0.8032739966491719,0.9830409873225443,13
17,0.7579910658537587,0.9833415425406877,10
18,0.6869505843710868,0.9835012461363466,12
19,0.7600763333256423,0.9833415425406877,9
20,0.7856786912694959,0.9874448555196902,10
21,0.6724521544732855,0.9845445906167701,12
22,0.6011443445099324,0.9845445906167701,11
23,0.7422572210030007,0.9829470807736637,10
24,0.7688381064842554,0.9830222053668513,12
25,0.7649914259231604,0.9920747631093567,14
26,0.6825882324202398,0.9963058989303226,16
27,0.7578277428493377,0.9963058989303226,11
28,0.7042507364633971,0.9963058989303226,12
29,0.703923143751062,0.9963154040017049,9
